2117;22;49.766667;3.15;1.65
2118;22;49.433333;3.366667;0.7
2119;22;49.15;3.433333;1.71
2120;22;49.366667;3.533333;0.75
2121;22;49.183333;3.35;1.5
2123;22;49.716667;3.366667;1.32
2125;22;49.1;3.15;1.85
2126;22;49.766667;4.183333;2.86
2127;22;49.183333;3.433333;1.57
2128;22;49.516667;3.666667;0.62
2129;22;49.266667;3.566667;1.16
2130;22;49.883333;4.083333;2.42
2131;22;49.4;3.383333;0.63
2132;22;49.583333;3.516667;0.56
2133;22;49.65;3.9;1.62
2134;22;49.9;4.05;2.28
2135;22;49.966667;3.833333;1.72
2136;22;49.783333;3.9;1.62
2137;22;49.083333;3.25;1.91
2138;22;49.316667;3.35;0.95
2139;22;49.616667;3.15;1.65
2142;22;49.8;3.233333;1.29
2143;22;50;3.25;1.86
2144;22;49.866667;3.1;1.87
2145;22;49.616667;3.183333;1.5
2146;22;49.016667;3.566667;2.19
2148;22;49.416667;3.483333;0.84
2149;22;49.75;3.333333;1.58
2150;22;49.45;3.666667;0.93
2151;22;49.583333;3.533333;0.35
2152;22;49.333333;3.516667;0.88
2153;22;49.566667;3.483333;1.62
2154;22;49.3;3.4;1.65
2155;22;49.516667;3.516667;0.9
2156;22;49.683333;3.633333;0.61
2157;22;49.6;3.65;1.39
2158;22;49.466667;3.666667;0.61
2159;22;49.533333;3.25;1.21
2160;22;49.7;4;2.06
2161;22;49.016667;3.633333;2.19
2162;22;48.95;3.383333;2.46
2164;22;49.116667;3.55;2.06
2165;22;49.65;3.383333;0.63
2166;22;49.083333;3.5;1.91
2167;22;49.383333;3.5;0.84
2168;22;49.05;3.4;2.05
2169;22;49.75;3.683333;1.49
2170;22;49.783333;3.4;0.97
2171;22;49.383333;3.783333;1.12
2172;22;49.316667;3.266667;1.25
2173;22;49.616667;3.216667;1.36
2174;22;49.483333;3.516667;1.18
2175;22;49.433333;3.3;1.91
2176;22;49.4;3.566667;1.28
2177;22;49.516667;3.683333;0.7
2178;22;49.466667;3.733333;1.58
2179;22;49.266667;3.616667;1.52
2180;22;49.65;3.6;1.61
2181;22;49.716667;4.083333;2.42
2182;22;49.816667;3.733333;1.43
2183;22;49.466667;3.583333;1.09
2184;22;49.75;3.566667;0.86
2185;22;49.133333;3.183333;1.71
2186;22;48.983333;3.366667;2.33
2187;22;49.033333;3.433333;2.12
2188;22;49.916667;3.766667;1.52
2189;22;49.633333;3.85;1.41
2190;22;49.4;3.433333;1.26
2191;22;49.516667;3.583333;0.39
2192;22;49.2;3.25;1.77
2193;22;49.166667;3.6;1.57
2194;22;49.733333;3.833333;1.33
2195;22;49.366667;3.466667;1.41
2196;22;49.55;3.566667;0.17
2197;22;49.983333;3.983333;1.99
2198;22;49.433333;3.366667;0.7
2199;22;49.733333;3.233333;2.31
2200;22;49.666667;3.95;1.84
2201;22;49.333333;3.15;1.65
2202;22;49.216667;3.65;1.36
2203;22;49.166667;3.416667;1.57
2204;22;49.783333;4.083333;2.42
2205;22;49.483333;3.65;0.53
2206;22;49.85;3.7;1.24
2207;22;49.633333;3.166667;1.58
2208;22;49.383333;3.783333;1.12
2209;22;49;3.55;2.26
2210;22;49.4;3.45;1.69
2211;22;49.416667;3.95;1.84
2212;22;49.616667;3.283333;1.07
2213;22;49.033333;3.533333;2.12
2214;22;49.8;3.233333;1.29
2215;22;49.466667;3.816667;1.26
2216;22;49.25;3.216667;1.36
2218;22;49.55;3.766667;1.13
2219;22;49.533333;3.333333;0.85
2221;22;49.033333;3.266667;2.12
2222;22;49.683333;3.45;1.37
2223;22;49;3.5;2.26
2225;22;49.116667;3.266667;1.78
2226;22;49.35;3.316667;0.92
2227;22;49.15;3.566667;1.64
2228;22;49.066667;3.55;1.98
2229;22;49.516667;3.8;1.19
2230;22;49.35;3.483333;1.04
2231;22;49.65;3.516667;1.39
2232;22;49.233333;3.05;2.09
2233;22;49.233333;3.45;1.43
2234;22;49.433333;3.783333;1.21
2235;22;49.433333;3.766667;1.04
2236;22;49.483333;3.316667;1.07
2237;22;49.7;3.616667;0.62
2239;22;49.05;3.5;2.05
2240;22;49.916667;3.4;1.52
2241;22;49.166667;3.35;1.57
2243;22;49.4;3.366667;0.73
2244;22;49.916667;3.75;1.52
2245;22;49.416667;3.316667;1.54
2246;22;49.7;3.15;1.65
2247;22;49.2;3.383333;1.43
2248;22;49.683333;3.816667;1.26
2249;22;49.3;3.483333;1.02
2250;22;49.383333;3.766667;1.04
2252;22;49.416667;3.7;0.75
2253;22;49.416667;3.25;1.79
2254;22;49.35;3.183333;1.5
2255;22;49.4;3.566667;1.34
2256;22;49.766667;4.033333;2.21
2257;22;49.816667;3.233333;1.29
2258;22;49.15;3.2;1.64
2259;22;49.25;3.15;1.65
2260;22;49.65;3.383333;0.63
2261;22;49.7;3.683333;1.29
2262;22;49.633333;3.35;1.47
2263;22;49.366667;3.616667;1.43
2264;22;49.633333;4.016667;2.13
2265;22;49.75;4.133333;2.64
2266;22;49.716667;4.083333;2.42
2267;22;49.333333;3.216667;1.36
2268;22;49.016667;3.283333;2.19
2269;22;49.966667;3.683333;1.72
2270;22;49.766667;3.116667;1.8
2271;22;49.233333;3.633333;1.3
2272;22;49.283333;3.383333;1.31
2274;22;49.666667;3.866667;1.48
2275;22;49.933333;4;2.06
2276;22;49.916667;3.8;1.52
2277;22;49.466667;3.25;1.34
2278;22;49.866667;4.066667;2.35
2279;22;49.1;3.35;1.85
2280;22;49.1;3.45;1.85
2281;22;48.883333;3.45;2.74
2282;22;49.55;3.733333;0.9
2283;22;49.716667;3.716667;1.1
2284;22;49.9;3.816667;1.45
2285;22;50.05;3.483333;2.07
2286;22;49.983333;3.75;1.79
