key;dep;nomdep;codecommune;nomcommune
87053;87;HAUTE-VIENNE;87053;CROMAC
87054;87;HAUTE-VIENNE;87054;CUSSAC
87056;87;HAUTE-VIENNE;87056;DINSAC
87057;87;HAUTE-VIENNE;87057;DOMPIERRE-LES-EGLISES
87058;87;HAUTE-VIENNE;87058;DOMPS
87059;87;HAUTE-VIENNE;87059;LE DORAT
87060;87;HAUTE-VIENNE;87060;DOURNAZAC
87061;87;HAUTE-VIENNE;87061;DROUX
87062;87;HAUTE-VIENNE;87062;EYBOULEUF
87063;87;HAUTE-VIENNE;87063;EYJEAUX
87064;87;HAUTE-VIENNE;87064;EYMOUTIERS
87065;87;HAUTE-VIENNE;87065;FEYTIAT
87066;87;HAUTE-VIENNE;87066;FLAVIGNAC
87067;87;HAUTE-VIENNE;87067;FOLLES
87068;87;HAUTE-VIENNE;87068;FROMENTAL
87069;87;HAUTE-VIENNE;87069;GAJOUBERT
87070;87;HAUTE-VIENNE;87070;LA GENEYTOUSE
87071;87;HAUTE-VIENNE;87071;GLANDON
87072;87;HAUTE-VIENNE;87072;GLANGES
87073;87;HAUTE-VIENNE;87073;GORRE
87074;87;HAUTE-VIENNE;87074;LES GRANDS-CHÉZEAUX
87075;87;HAUTE-VIENNE;87075;ISLE
87076;87;HAUTE-VIENNE;87076;JABREILLES-LES-BORDES
87077;87;HAUTE-VIENNE;87077;JANAILHAC
87078;87;HAUTE-VIENNE;87078;JAVERDAT
87079;87;HAUTE-VIENNE;87079;LA JONCHÈRE-SAINT-MAURICE
87080;87;HAUTE-VIENNE;87080;JOUAC
87081;87;HAUTE-VIENNE;87081;JOURGNAC
87082;87;HAUTE-VIENNE;87082;LADIGNAC-LE-LONG
87083;87;HAUTE-VIENNE;87083;LAURIÈRE
87084;87;HAUTE-VIENNE;87084;LAVIGNAC
87085;87;HAUTE-VIENNE;87085;LIMOGES
87086;87;HAUTE-VIENNE;87086;LINARDS
87087;87;HAUTE-VIENNE;87087;LUSSAC-LES-EGLISES
87088;87;HAUTE-VIENNE;87088;MAGNAC-BOURG
87089;87;HAUTE-VIENNE;87089;MAGNAC-LAVAL
87090;87;HAUTE-VIENNE;87090;MAILHAC-SUR-BENAIZE
87091;87;HAUTE-VIENNE;87091;MAISONNAIS-SUR-TARDOIRE
87092;87;HAUTE-VIENNE;87092;MARVAL
87093;87;HAUTE-VIENNE;87093;MASLÉON
87094;87;HAUTE-VIENNE;87094;MEILHAC
87095;87;HAUTE-VIENNE;87095;MEUZAC
87096;87;HAUTE-VIENNE;87096;LA MEYZE
87097;87;HAUTE-VIENNE;87097;VAL D'ISSOIRE
87099;87;HAUTE-VIENNE;87099;MOISSANNES
87100;87;HAUTE-VIENNE;87100;MONTROL-SÉNARD
87101;87;HAUTE-VIENNE;87101;MORTEMART
87103;87;HAUTE-VIENNE;87103;NANTIAT
87104;87;HAUTE-VIENNE;87104;NEDDE
87105;87;HAUTE-VIENNE;87105;NEUVIC-ENTIER
87106;87;HAUTE-VIENNE;87106;NEXON
87107;87;HAUTE-VIENNE;87107;NIEUL
87108;87;HAUTE-VIENNE;87108;NOUIC
87109;87;HAUTE-VIENNE;87109;ORADOUR-SAINT-GENEST
87110;87;HAUTE-VIENNE;87110;ORADOUR-SUR-GLANE
87111;87;HAUTE-VIENNE;87111;ORADOUR-SUR-VAYRES
87112;87;HAUTE-VIENNE;87112;PAGEAS
87113;87;HAUTE-VIENNE;87113;LE PALAIS-SUR-VIENNE
87114;87;HAUTE-VIENNE;87114;PANAZOL
87115;87;HAUTE-VIENNE;87115;PENSOL
87116;87;HAUTE-VIENNE;87116;PEYRAT-DE-BELLAC
87117;87;HAUTE-VIENNE;87117;PEYRAT-LE-CHÂTEAU
87118;87;HAUTE-VIENNE;87118;PEYRILHAC
87119;87;HAUTE-VIENNE;87119;PIERRE-BUFFIÈRE
87120;87;HAUTE-VIENNE;87120;LA PORCHERIE
87121;87;HAUTE-VIENNE;87121;RANCON
87122;87;HAUTE-VIENNE;87122;RAZÈS
87123;87;HAUTE-VIENNE;87123;REMPNAT
87124;87;HAUTE-VIENNE;87124;RILHAC-LASTOURS
87125;87;HAUTE-VIENNE;87125;RILHAC-RANCON
87126;87;HAUTE-VIENNE;87126;ROCHECHOUART
87127;87;HAUTE-VIENNE;87127;LA ROCHE-L'ABEILLE
87128;87;HAUTE-VIENNE;87128;SAINT-PARDOUX-LE-LAC
87129;87;HAUTE-VIENNE;87129;ROYÈRES
87130;87;HAUTE-VIENNE;87130;ROZIERS-SAINT-GEORGES
87131;87;HAUTE-VIENNE;87131;SAILLAT-SUR-VIENNE
87132;87;HAUTE-VIENNE;87132;SAINT-AMAND-LE-PETIT
87133;87;HAUTE-VIENNE;87133;SAINT-AMAND-MAGNAZEIX
87134;87;HAUTE-VIENNE;87134;SAINTE-ANNE-SAINT-PRIEST
87135;87;HAUTE-VIENNE;87135;SAINT-AUVENT
87137;87;HAUTE-VIENNE;87137;SAINT-BAZILE
87138;87;HAUTE-VIENNE;87138;SAINT-BONNET-BRIANCE
87139;87;HAUTE-VIENNE;87139;SAINT-BONNET-DE-BELLAC
87140;87;HAUTE-VIENNE;87140;SAINT-BRICE-SUR-VIENNE
87141;87;HAUTE-VIENNE;87141;SAINT-CYR
87142;87;HAUTE-VIENNE;87142;SAINT-DENIS-DES-MURS
87143;87;HAUTE-VIENNE;87143;SAINT-GENCE
87144;87;HAUTE-VIENNE;87144;SAINT-GENEST-SUR-ROSELLE
87145;87;HAUTE-VIENNE;87145;SAINT-GEORGES-LES-LANDES
87146;87;HAUTE-VIENNE;87146;SAINT-GERMAIN-LES-BELLES
87148;87;HAUTE-VIENNE;87148;SAINT-HILAIRE-BONNEVAL
87149;87;HAUTE-VIENNE;87149;SAINT-HILAIRE-LA-TREILLE
87150;87;HAUTE-VIENNE;87150;SAINT-HILAIRE-LES-PLACES
87151;87;HAUTE-VIENNE;87151;SAINT-JEAN-LIGOURE
87152;87;HAUTE-VIENNE;87152;SAINT-JOUVENT
87153;87;HAUTE-VIENNE;87153;SAINT-JULIEN-LE-PETIT
87154;87;HAUTE-VIENNE;87154;SAINT-JUNIEN
87155;87;HAUTE-VIENNE;87155;SAINT-JUNIEN-LES-COMBES
87156;87;HAUTE-VIENNE;87156;SAINT-JUST-LE-MARTEL
87157;87;HAUTE-VIENNE;87157;SAINT-LAURENT-LES-EGLISES
87158;87;HAUTE-VIENNE;87158;SAINT-LAURENT-SUR-GORRE
87159;87;HAUTE-VIENNE;87159;SAINT-LÉGER-LA-MONTAGNE
87160;87;HAUTE-VIENNE;87160;SAINT-LÉGER-MAGNAZEIX
87161;87;HAUTE-VIENNE;87161;SAINT-LÉONARD-DE-NOBLAT
87162;87;HAUTE-VIENNE;87162;SAINTE-MARIE-DE-VAUX
87163;87;HAUTE-VIENNE;87163;SAINT-MARTIAL-SUR-ISOP
87164;87;HAUTE-VIENNE;87164;SAINT-MARTIN-DE-JUSSAC
87165;87;HAUTE-VIENNE;87165;SAINT-MARTIN-LE-MAULT
87166;87;HAUTE-VIENNE;87166;SAINT-MARTIN-LE-VIEUX
87167;87;HAUTE-VIENNE;87167;SAINT-MARTIN-TERRESSUS
87168;87;HAUTE-VIENNE;87168;SAINT-MATHIEU
87169;87;HAUTE-VIENNE;87169;SAINT-MAURICE-LES-BROUSSES
87170;87;HAUTE-VIENNE;87170;SAINT-MÉARD
87172;87;HAUTE-VIENNE;87172;SAINT-OUEN-SUR-GARTEMPE
87174;87;HAUTE-VIENNE;87174;SAINT-PAUL
87176;87;HAUTE-VIENNE;87176;SAINT-PRIEST-LIGOURE
87177;87;HAUTE-VIENNE;87177;SAINT-PRIEST-SOUS-AIXE
87178;87;HAUTE-VIENNE;87178;SAINT-PRIEST-TAURION
87179;87;HAUTE-VIENNE;87179;SAINT-SORNIN-LA-MARCHE
87180;87;HAUTE-VIENNE;87180;SAINT-SORNIN-LEULAC
87181;87;HAUTE-VIENNE;87181;SAINT-SULPICE-LAURIÈRE
87182;87;HAUTE-VIENNE;87182;SAINT-SULPICE-LES-FEUILLES
87183;87;HAUTE-VIENNE;87183;SAINT-SYLVESTRE
87185;87;HAUTE-VIENNE;87185;SAINT-VICTURNIEN
87186;87;HAUTE-VIENNE;87186;SAINT-VITTE-SUR-BRIANCE
87187;87;HAUTE-VIENNE;87187;SAINT-YRIEIX-LA-PERCHE
87188;87;HAUTE-VIENNE;87188;SAINT-YRIEIX-SOUS-AIXE
87189;87;HAUTE-VIENNE;87189;LES SALLES-LAVAUGUYON
87190;87;HAUTE-VIENNE;87190;SAUVIAT-SUR-VIGE
87191;87;HAUTE-VIENNE;87191;SÉREILHAC
87192;87;HAUTE-VIENNE;87192;SOLIGNAC
87194;87;HAUTE-VIENNE;87194;SUSSAC
87195;87;HAUTE-VIENNE;87195;TERSANNES
87197;87;HAUTE-VIENNE;87197;THOURON
87198;87;HAUTE-VIENNE;87198;VAULRY
87199;87;HAUTE-VIENNE;87199;VAYRES
87200;87;HAUTE-VIENNE;87200;VERNEUIL-MOUSTIERS
87201;87;HAUTE-VIENNE;87201;VERNEUIL-SUR-VIENNE
87202;87;HAUTE-VIENNE;87202;VEYRAC
87203;87;HAUTE-VIENNE;87203;VICQ-SUR-BREUILH
87204;87;HAUTE-VIENNE;87204;VIDEIX
87205;87;HAUTE-VIENNE;87205;LE VIGEN
87206;87;HAUTE-VIENNE;87206;VILLEFAVARD
88001;88;VOSGES;88001;LES ABLEUVENETTES
88002;88;VOSGES;88002;AHÉVILLE
88003;88;VOSGES;88003;AINGEVILLE
88004;88;VOSGES;88004;AINVELLE
88005;88;VOSGES;88005;ALLARMONT
88006;88;VOSGES;88006;AMBACOURT
88008;88;VOSGES;88008;ANGLEMONT
88009;88;VOSGES;88009;ANOULD
88010;88;VOSGES;88010;AOUZE
88011;88;VOSGES;88011;ARCHES
88012;88;VOSGES;88012;ARCHETTES
88013;88;VOSGES;88013;AROFFE
88014;88;VOSGES;88014;ARRENTÈS-DE-CORCIEUX
88015;88;VOSGES;88015;ATTIGNÉVILLE
88016;88;VOSGES;88016;ATTIGNY
88017;88;VOSGES;88017;AULNOIS
88019;88;VOSGES;88019;AUTIGNY-LA-TOUR
88020;88;VOSGES;88020;AUTREVILLE
88021;88;VOSGES;88021;AUTREY
88022;88;VOSGES;88022;AUZAINVILLIERS
88023;88;VOSGES;88023;AVILLERS
88024;88;VOSGES;88024;AVRAINVILLE
88025;88;VOSGES;88025;AVRANVILLE
88026;88;VOSGES;88026;AYDOILLES
88027;88;VOSGES;88027;BADMÉNIL-AUX-BOIS
88028;88;VOSGES;88028;LA BAFFE
88029;88;VOSGES;88029;LA VÔGE-LES-BAINS
88030;88;VOSGES;88030;BAINVILLE-AUX-SAULES
88031;88;VOSGES;88031;BALLÉVILLE
88032;88;VOSGES;88032;BAN-DE-LAVELINE
88033;88;VOSGES;88033;BAN-DE-SAPT
88035;88;VOSGES;88035;BARBEY-SEROUX
88036;88;VOSGES;88036;BARVILLE
88037;88;VOSGES;88037;BASSE-SUR-LE-RUPT
88039;88;VOSGES;88039;BAUDRICOURT
88040;88;VOSGES;88040;BAYECOURT
88041;88;VOSGES;88041;BAZEGNEY
88042;88;VOSGES;88042;BAZIEN
88043;88;VOSGES;88043;BAZOILLES-ET-MÉNIL
88044;88;VOSGES;88044;BAZOILLES-SUR-MEUSE
88045;88;VOSGES;88045;BEAUFREMONT
88046;88;VOSGES;88046;BEAUMÉNIL
88047;88;VOSGES;88047;BEGNÉCOURT
88048;88;VOSGES;88048;BELLEFONTAINE
88049;88;VOSGES;88049;BELMONT-LÈS-DARNEY
88050;88;VOSGES;88050;BELMONT-SUR-BUTTANT
88051;88;VOSGES;88051;BELMONT-SUR-VAIR
88052;88;VOSGES;88052;BELRUPT
88053;88;VOSGES;88053;BELVAL
88054;88;VOSGES;88054;BERTRIMOUTIER
88055;88;VOSGES;88055;BETTEGNEY-SAINT-BRICE
88056;88;VOSGES;88056;BETTONCOURT
88057;88;VOSGES;88057;LE BEULAY
88058;88;VOSGES;88058;BIÉCOURT
88059;88;VOSGES;88059;BIFFONTAINE
88061;88;VOSGES;88061;BLEURVILLE
88062;88;VOSGES;88062;BLEVAINCOURT
88063;88;VOSGES;88063;BOCQUEGNEY
88064;88;VOSGES;88064;BOIS-DE-CHAMP
88065;88;VOSGES;88065;BONVILLET
88066;88;VOSGES;88066;BOULAINCOURT
88068;88;VOSGES;88068;LA BOURGONCE
88069;88;VOSGES;88069;BOUXIÈRES-AUX-BOIS
88070;88;VOSGES;88070;BOUXURULLES
88073;88;VOSGES;88073;BRANTIGNY
88075;88;VOSGES;88075;LA BRESSE
88076;88;VOSGES;88076;BROUVELIEURES
88077;88;VOSGES;88077;BRÛ
88078;88;VOSGES;88078;BRUYÈRES
88079;88;VOSGES;88079;BULGNÉVILLE
88080;88;VOSGES;88080;BULT
88081;88;VOSGES;88081;BUSSANG
88082;88;VOSGES;88082;CELLES-SUR-PLAINE
88083;88;VOSGES;88083;CERTILLEUX
88084;88;VOSGES;88084;CHAMAGNE
88085;88;VOSGES;88085;CHAMPDRAY
88086;88;VOSGES;88086;CHAMP-LE-DUC
88087;88;VOSGES;88087;CHANTRAINE
88088;88;VOSGES;88088;LA CHAPELLE-AUX-BOIS
88089;88;VOSGES;88089;LA CHAPELLE-DEVANT-BRUYÈRES
88090;88;VOSGES;88090;CHARMES
88091;88;VOSGES;88091;CHARMOIS-DEVANT-BRUYÈRES
88092;88;VOSGES;88092;CHARMOIS-L'ORGUEILLEUX
88093;88;VOSGES;88093;CHÂTAS
88094;88;VOSGES;88094;CHÂTEL-SUR-MOSELLE
88095;88;VOSGES;88095;CHÂTENOIS
88096;88;VOSGES;88096;CHÂTILLON-SUR-SAÔNE
88098;88;VOSGES;88098;CHAUMOUSEY
88099;88;VOSGES;88099;CHAVELOT
88101;88;VOSGES;88101;CHENIMÉNIL
88102;88;VOSGES;88102;CHERMISEY
88103;88;VOSGES;88103;CIRCOURT
88104;88;VOSGES;88104;CIRCOURT-SUR-MOUZON
88105;88;VOSGES;88105;CLAUDON
88106;88;VOSGES;88106;BAN-SUR-MEURTHE-CLEFCY
88108;88;VOSGES;88108;LE CLERJUS
88109;88;VOSGES;88109;CLEURIE
88110;88;VOSGES;88110;CLÉZENTAINE
88111;88;VOSGES;88111;COINCHES
88113;88;VOSGES;88113;COMBRIMONT
88114;88;VOSGES;88114;CONTREXÉVILLE
88115;88;VOSGES;88115;CORCIEUX
88116;88;VOSGES;88116;CORNIMONT
88117;88;VOSGES;88117;COURCELLES-SOUS-CHÂTENOIS
88118;88;VOSGES;88118;COUSSEY
88119;88;VOSGES;88119;CRAINVILLIERS
88120;88;VOSGES;88120;LA CROIX-AUX-MINES
88121;88;VOSGES;88121;DAMAS-AUX-BOIS
88122;88;VOSGES;88122;DAMAS-ET-BETTEGNEY
88123;88;VOSGES;88123;DAMBLAIN
88124;88;VOSGES;88124;DARNEY
88125;88;VOSGES;88125;DARNEY-AUX-CHÊNES
88126;88;VOSGES;88126;DARNIEULLES
88128;88;VOSGES;88128;DENIPAIRE
88129;88;VOSGES;88129;DERBAMONT
88130;88;VOSGES;88130;DESTORD
88131;88;VOSGES;88131;DEYCIMONT
88132;88;VOSGES;88132;DEYVILLERS
88133;88;VOSGES;88133;DIGNONVILLE
88134;88;VOSGES;88134;DINOZÉ
88135;88;VOSGES;88135;DOCELLES
88136;88;VOSGES;88136;DOGNEVILLE
88137;88;VOSGES;88137;DOLAINCOURT
88138;88;VOSGES;88138;DOMBASLE-DEVANT-DARNEY
88139;88;VOSGES;88139;DOMBASLE-EN-XAINTOIS
88140;88;VOSGES;88140;DOMBROT-LE-SEC
88141;88;VOSGES;88141;DOMBROT-SUR-VAIR
88142;88;VOSGES;88142;DOMÈVRE-SUR-AVIÈRE
88143;88;VOSGES;88143;DOMÈVRE-SUR-DURBION
88145;88;VOSGES;88145;DOMFAING
88146;88;VOSGES;88146;DOMJULIEN
88147;88;VOSGES;88147;DOMMARTIN-AUX-BOIS
88148;88;VOSGES;88148;DOMMARTIN-LÈS-REMIREMONT
88150;88;VOSGES;88150;DOMMARTIN-SUR-VRAINE
88151;88;VOSGES;88151;DOMPAIRE
88152;88;VOSGES;88152;DOMPIERRE
88153;88;VOSGES;88153;DOMPTAIL
88154;88;VOSGES;88154;DOMRÉMY-LA-PUCELLE
88155;88;VOSGES;88155;DOMVALLIER
88156;88;VOSGES;88156;DONCIÈRES
88157;88;VOSGES;88157;DOUNOUX
88158;88;VOSGES;88158;ELOYES
88159;88;VOSGES;88159;ENTRE-DEUX-EAUX
88160;88;VOSGES;88160;EPINAL
88161;88;VOSGES;88161;ESCLES
88162;88;VOSGES;88162;ESLEY
88163;88;VOSGES;88163;ESSEGNEY
88164;88;VOSGES;88164;ESTRENNES
88165;88;VOSGES;88165;ETIVAL-CLAIREFONTAINE
88166;88;VOSGES;88166;EVAUX-ET-MÉNIL
88167;88;VOSGES;88167;FAUCOMPIERRE
88168;88;VOSGES;88168;FAUCONCOURT
88169;88;VOSGES;88169;FAYS
88170;88;VOSGES;88170;FERDRUPT
88171;88;VOSGES;88171;FIGNÉVELLE
88172;88;VOSGES;88172;FIMÉNIL
88173;88;VOSGES;88173;FLORÉMONT
88174;88;VOSGES;88174;FOMEREY
88175;88;VOSGES;88175;FONTENAY
88176;88;VOSGES;88176;FONTENOY-LE-CHÂTEAU
88177;88;VOSGES;88177;LA FORGE
88178;88;VOSGES;88178;LES FORGES
88180;88;VOSGES;88180;FRAIN
88181;88;VOSGES;88181;FRAIZE
88182;88;VOSGES;88182;FRAPELLE
88183;88;VOSGES;88183;FREBÉCOURT
88184;88;VOSGES;88184;FREMIFONTAINE
88185;88;VOSGES;88185;FRENELLE-LA-GRANDE
88188;88;VOSGES;88188;FRESSE-SUR-MOSELLE
88189;88;VOSGES;88189;FRÉVILLE
88190;88;VOSGES;88190;FRIZON
88192;88;VOSGES;88192;GELVÉCOURT-ET-ADOMPT
88193;88;VOSGES;88193;GEMAINGOUTTE
88194;88;VOSGES;88194;GEMMELAINCOURT
88195;88;VOSGES;88195;GENDREVILLE
88196;88;VOSGES;88196;GÉRARDMER
88197;88;VOSGES;88197;GERBAMONT
88198;88;VOSGES;88198;GERBÉPAL
88199;88;VOSGES;88199;GIGNÉVILLE
88200;88;VOSGES;88200;GIGNEY
88201;88;VOSGES;88201;GIRANCOURT
88202;88;VOSGES;88202;GIRCOURT-LÈS-VIÉVILLE
88203;88;VOSGES;88203;GIRECOURT-SUR-DURBION
88205;88;VOSGES;88205;GIRMONT-VAL-D'AJOL
88206;88;VOSGES;88206;GIRONCOURT-SUR-VRAINE
88208;88;VOSGES;88208;GODONCOURT
88209;88;VOSGES;88209;GOLBEY
88210;88;VOSGES;88210;GORHEY
88212;88;VOSGES;88212;GRAND
88213;88;VOSGES;88213;LA GRANDE-FOSSE
88214;88;VOSGES;88214;GRANDRUPT-DE-BAINS
88215;88;VOSGES;88215;GRANDRUPT
88216;88;VOSGES;88216;GRANDVILLERS
88218;88;VOSGES;88218;GRANGES-AUMONTZEY
88219;88;VOSGES;88219;GREUX
88221;88;VOSGES;88221;GRUEY-LÈS-SURANCE
88222;88;VOSGES;88222;GUGNÉCOURT
88223;88;VOSGES;88223;GUGNEY-AUX-AULX
88224;88;VOSGES;88224;HADIGNY-LES-VERRIÈRES
88225;88;VOSGES;88225;HADOL
88226;88;VOSGES;88226;HAGÉCOURT
88227;88;VOSGES;88227;HAGNÉVILLE-ET-RONCOURT
88228;88;VOSGES;88228;HAILLAINVILLE
88229;88;VOSGES;88229;HARCHÉCHAMP
88231;88;VOSGES;88231;HARÉVILLE
88232;88;VOSGES;88232;HARMONVILLE
88233;88;VOSGES;88233;HAROL
88236;88;VOSGES;88236;LA HAYE
88237;88;VOSGES;88237;HENNECOURT
88238;88;VOSGES;88238;HENNEZEL
88239;88;VOSGES;88239;HERGUGNEY
88240;88;VOSGES;88240;HERPELMONT
88241;88;VOSGES;88241;HOUÉCOURT
88243;88;VOSGES;88243;HOUSSERAS
88244;88;VOSGES;88244;LA HOUSSIÈRE
88245;88;VOSGES;88245;HURBACHE
88246;88;VOSGES;88246;HYMONT
88247;88;VOSGES;88247;IGNEY
88248;88;VOSGES;88248;ISCHES
88249;88;VOSGES;88249;JAINVILLOTTE
88250;88;VOSGES;88250;JARMÉNIL
88251;88;VOSGES;88251;JEANMÉNIL
88252;88;VOSGES;88252;JÉSONVILLE
88253;88;VOSGES;88253;JEUXEY
88254;88;VOSGES;88254;JORXEY
88255;88;VOSGES;88255;JUBAINVILLE
88256;88;VOSGES;88256;JUSSARUPT
88257;88;VOSGES;88257;JUVAINCOURT
88258;88;VOSGES;88258;LAMARCHE
88259;88;VOSGES;88259;LANDAVILLE
88260;88;VOSGES;88260;LANGLEY
88261;88;VOSGES;88261;LAVAL-SUR-VOLOGNE
88262;88;VOSGES;88262;LAVELINE-DEVANT-BRUYÈRES
88263;88;VOSGES;88263;LAVELINE-DU-HOUX
88264;88;VOSGES;88264;LÉGÉVILLE-ET-BONFAYS
88266;88;VOSGES;88266;LÉPANGES-SUR-VOLOGNE
88267;88;VOSGES;88267;LERRAIN
88268;88;VOSGES;88268;LESSEUX
88269;88;VOSGES;88269;LIÉZEY
88270;88;VOSGES;88270;LIFFOL-LE-GRAND
88271;88;VOSGES;88271;LIGNÉVILLE
88272;88;VOSGES;88272;LIRONCOURT
88273;88;VOSGES;88273;LONGCHAMP
88274;88;VOSGES;88274;LONGCHAMP-SOUS-CHÂTENOIS
88275;88;VOSGES;88275;LUBINE
88276;88;VOSGES;88276;LUSSE
88277;88;VOSGES;88277;LUVIGNY
88278;88;VOSGES;88278;MACONCOURT
88279;88;VOSGES;88279;MADECOURT
88280;88;VOSGES;88280;MADEGNEY
88281;88;VOSGES;88281;MADONNE-ET-LAMEREY
88283;88;VOSGES;88283;MALAINCOURT
88284;88;VOSGES;88284;MANDRAY
88285;88;VOSGES;88285;MANDRES-SUR-VAIR
88286;88;VOSGES;88286;MARAINVILLE-SUR-MADON
88287;88;VOSGES;88287;MAREY
88289;88;VOSGES;88289;MARTIGNY-LES-BAINS
88290;88;VOSGES;88290;MARTIGNY-LES-GERBONVAUX
88291;88;VOSGES;88291;MARTINVELLE
88292;88;VOSGES;88292;MATTAINCOURT
88293;88;VOSGES;88293;MAXEY-SUR-MEUSE
88294;88;VOSGES;88294;MAZELEY
88295;88;VOSGES;88295;MAZIROT
88296;88;VOSGES;88296;MÉDONVILLE
88297;88;VOSGES;88297;MÉMÉNIL
88298;88;VOSGES;88298;MÉNARMONT
88299;88;VOSGES;88299;MÉNIL-EN-XAINTOIS
88300;88;VOSGES;88300;MÉNIL-DE-SENONES
88301;88;VOSGES;88301;MÉNIL-SUR-BELVITTE
88302;88;VOSGES;88302;LE MÉNIL
88303;88;VOSGES;88303;MIDREVAUX
88304;88;VOSGES;88304;MIRECOURT
88305;88;VOSGES;88305;MONCEL-SUR-VAIR
88307;88;VOSGES;88307;MONT-LÈS-LAMARCHE
88308;88;VOSGES;88308;MONT-LÈS-NEUFCHÂTEAU
88309;88;VOSGES;88309;MONTHUREUX-LE-SEC
88310;88;VOSGES;88310;MONTHUREUX-SUR-SAÔNE
88312;88;VOSGES;88312;MORELMAISON
88313;88;VOSGES;88313;MORIVILLE
88314;88;VOSGES;88314;MORIZÉCOURT
88315;88;VOSGES;88315;MORTAGNE
88317;88;VOSGES;88317;MOUSSEY
88318;88;VOSGES;88318;MOYEMONT
88319;88;VOSGES;88319;MOYENMOUTIER
88320;88;VOSGES;88320;NAYEMONT-LES-FOSSES
88321;88;VOSGES;88321;NEUFCHÂTEAU
88322;88;VOSGES;88322;LA NEUVEVILLE-DEVANT-LÉPANGES
88324;88;VOSGES;88324;LA NEUVEVILLE-SOUS-CHÂTENOIS
88325;88;VOSGES;88325;LA NEUVEVILLE-SOUS-MONTFORT
88326;88;VOSGES;88326;NEUVILLERS-SUR-FAVE
88327;88;VOSGES;88327;NOMEXY
88328;88;VOSGES;88328;NOMPATELIZE
88330;88;VOSGES;88330;NONVILLE
88332;88;VOSGES;88332;NORROY
88333;88;VOSGES;88333;NOSSONCOURT
88334;88;VOSGES;88334;OËLLEVILLE
88335;88;VOSGES;88335;OFFROICOURT
88336;88;VOSGES;88336;OLLAINVILLE
88338;88;VOSGES;88338;ORTONCOURT
88340;88;VOSGES;88340;PADOUX
88341;88;VOSGES;88341;PAIR-ET-GRANDRUPT
88342;88;VOSGES;88342;PALLEGNEY
88343;88;VOSGES;88343;PAREY-SOUS-MONTFORT
88344;88;VOSGES;88344;PARGNY-SOUS-MUREAU
88345;88;VOSGES;88345;LA PETITE-FOSSE
88346;88;VOSGES;88346;LA PETITE-RAON
88347;88;VOSGES;88347;PIERREFITTE
88348;88;VOSGES;88348;PIERREPONT-SUR-L'ARENTÈLE
88349;88;VOSGES;88349;PLAINFAING
88350;88;VOSGES;88350;PLEUVEZAIN
88351;88;VOSGES;88351;PLOMBIÈRES-LES-BAINS
88352;88;VOSGES;88352;POMPIERRE
88353;88;VOSGES;88353;PONT-LÈS-BONFAYS
88354;88;VOSGES;88354;PONT-SUR-MADON
88355;88;VOSGES;88355;PORTIEUX
88356;88;VOSGES;88356;LES POULIÈRES
88357;88;VOSGES;88357;POUSSAY
88358;88;VOSGES;88358;POUXEUX
88359;88;VOSGES;88359;PREY
88360;88;VOSGES;88360;PROVENCHÈRES-LÈS-DARNEY
88361;88;VOSGES;88361;PROVENCHÈRES-ET-COLROY
88362;88;VOSGES;88362;LE PUID
88363;88;VOSGES;88363;PUNEROT
88364;88;VOSGES;88364;PUZIEUX
88365;88;VOSGES;88365;RACÉCOURT
88366;88;VOSGES;88366;RAINVILLE
88367;88;VOSGES;88367;RAMBERVILLERS
88368;88;VOSGES;88368;RAMECOURT
88369;88;VOSGES;88369;RAMONCHAMP
88370;88;VOSGES;88370;RANCOURT
88371;88;VOSGES;88371;RAON-AUX-BOIS
88372;88;VOSGES;88372;RAON-L'ETAPE
88373;88;VOSGES;88373;RAON-SUR-PLAINE
88375;88;VOSGES;88375;RAVES
88376;88;VOSGES;88376;REBEUVILLE
88377;88;VOSGES;88377;REGNÉVELLE
88378;88;VOSGES;88378;REGNEY
88379;88;VOSGES;88379;REHAINCOURT
88380;88;VOSGES;88380;REHAUPAL
88381;88;VOSGES;88381;RELANGES
88382;88;VOSGES;88382;REMICOURT
88383;88;VOSGES;88383;REMIREMONT
88385;88;VOSGES;88385;REMONCOURT
88386;88;VOSGES;88386;REMOMEIX
88387;88;VOSGES;88387;REMOVILLE
88388;88;VOSGES;88388;RENAUVOID
88389;88;VOSGES;88389;REPEL
88390;88;VOSGES;88390;ROBÉCOURT
88391;88;VOSGES;88391;ROCHESSON
88393;88;VOSGES;88393;ROLLAINVILLE
88395;88;VOSGES;88395;ROMONT
88398;88;VOSGES;88398;LES ROUGES-EAUX
88399;88;VOSGES;88399;LE ROULIER
88400;88;VOSGES;88400;ROUVRES-EN-XAINTOIS
88401;88;VOSGES;88401;ROUVRES-LA-CHÉTIVE
88402;88;VOSGES;88402;ROVILLE-AUX-CHÊNES
88403;88;VOSGES;88403;ROZEROTTE
88404;88;VOSGES;88404;ROZIÈRES-SUR-MOUZON
88406;88;VOSGES;88406;RUGNEY
88407;88;VOSGES;88407;RUPPES
88408;88;VOSGES;88408;RUPT-SUR-MOSELLE
88409;88;VOSGES;88409;SAINT-AMÉ
88410;88;VOSGES;88410;SAINTE-BARBE
88411;88;VOSGES;88411;SAINT-BASLEMONT
88412;88;VOSGES;88412;SAINT-BENOÎT-LA-CHIPOTTE
88413;88;VOSGES;88413;SAINT-DIÉ-DES-VOSGES
