codecommune;dep;nomcommune;nomdep;REV_revmoyfoy1992;REV_revmoyfoy2002;REV_revmoyfoy2012;REV_revmoyfoy2022;DBL_bug
01365;01;ST-JEAN-/-VEYLE;AIN;27101.47918708772;33222.664;34296.816;35480.094;0
01366;01;STE-JULIE;AIN;23890.74269538374;28927.143;34251.859;35710.871;0
01367;01;ST-JULIEN-/-REYSSOUZE;AIN;22558.97930457429;22940.697;27825.424;26320.041;0
01368;01;ST-JULIEN-/-VEYLE;AIN;25119.53145342905;26909.197;40989.207;38185.867;0
01369;01;ST-JUST;AIN;31517.45840800375;39794.855;41027.078;41326.492;0
01370;01;ST-LAURENT/SAONE;AIN;19343.21966005255;19980.021;21704.877;21302.332;0
01371;01;ST-MARCEL;AIN;28701.03941249417;29407.965;33005.34;35734.59;0
01372;01;ST-MARTIN-DE-BAVEL;AIN;20508.90506082471;26809.719;34314.461;33723.676;0
01373;01;ST-MARTIN-DU-FRESNE;AIN;26956.1217024237;33201.367;33052.199;34519.68;0
01374;01;ST-MARTIN-DU-MONT;AIN;26456.31799705627;31781.443;36541.84;36840.293;0
01375;01;ST-MARTIN-LE-CHATEL;AIN;20780.46926003502;26791.152;34189.18;34546.164;0
01376;01;ST-MAURICE-DE-BEYNOST;AIN;26461.34114987403;27577.027;31288.377;31897.354;0
01378;01;ST-MAURICE-DE-GOURDANS;AIN;31126.90827642266;33351.602;40844.797;42071.938;0
01379;01;ST-MAURICE-DE-REMENS;AIN;23113.72374388601;24697.586;29668.416;29990.732;0
01380;01;ST-NIZIER-LE-BOUCHOUX;AIN;16477.51097751867;20596.143;25305.701;25905.703;0
01381;01;ST-NIZIER-LE-DESERT;AIN;22963.97100050644;26968.977;33272.578;33675.625;0
01382;01;STE-OLIVE;AIN;28860.21056740704;30041.752;37403.766;43290.852;0
01383;01;ST-PAUL-DE-VARAX;AIN;22825.20640391573;24475.701;28752.561;29711.02;0
01384;01;ST-RAMBERT-EN-BUGEY;AIN;19414.79958770567;19566.018;22217.203;22513.59;0
01385;01;ST-REMY;AIN;33002.42795975498;39007.758;45213.516;42092.969;0
01386;01;ST-SORLIN-EN-BUGEY;AIN;26034.37316036417;29960.443;36241.285;39369.883;0
01387;01;ST-SULPICE;AIN;15712.10806691201;23068.344;29460.525;35713.5;0
01388;01;ST-TRIVIER-DE-COURTES;AIN;19603.79571247401;20903.186;23654.486;25516.955;0
01389;01;ST-TRIVIER-/-MOIGNANS;AIN;23102.42165004604;26417.729;30778.816;30006.656;0
01390;01;ST-VULBAS;AIN;21420.92124429983;24876.824;30422.91;32784.598;0
01391;01;SALAVRE;AIN;22263.24118242848;24543.26;31005.469;30668.695;0
01392;01;SAMOGNAT;AIN;43510.23576041326;36606.359;37828.27;39184.863;0
01393;01;SANDRANS;AIN;23488.57652291158;27256.057;33276.258;37500.227;0
01396;01;SAULT-BRENAZ;AIN;23682.59580049768;23621.709;24642.684;26050.676;0
01397;01;SAUVERNY;AIN;23888.54506602597;46422.055;70184.313;68269.586;0
01398;01;SAVIGNEUX;AIN;27974.56593622518;29291.699;39065.207;41739.699;0
01399;01;SEGNY;AIN;24630.71589485047;44773.813;62589.992;62821.75;0
01400;01;SEILLONNAZ;AIN;18099.98933765616;23793.119;28570.734;29925.043;0
01401;01;SERGY;AIN;19388.42803541242;49420.801;66409.664;66621.094;0
01402;01;SERMOYER;AIN;21259.23851297807;22980.166;28520.611;28765.086;0
01403;01;SERRIERES-DE-BRIORD;AIN;22905.89079605106;24759.621;27908.596;28360.449;0
01404;01;SERRIERES-/-AIN;AIN;18325.08937330218;23280.615;32309.73;35107.438;0
01405;01;SERVAS;AIN;26240.32242589245;28174.174;30859.166;29559.9;0
01406;01;SERVIGNAT;AIN;17212.46102416764;20308.82;30458.193;27309.145;0
01407;01;SEYSSEL;AIN;20339.68760027631;21611.855;28521.748;31717.279;0
01408;01;SIMANDRE;AIN;23324.69616223206;25580.945;29606.803;31002.656;0
01410;01;SONTHONNAX-LA-MONTAGNE;AIN;29168.19262454615;31777.945;42002.633;40159.578;0
01411;01;SOUCLIN;AIN;19200.68769884852;21109.014;28942.125;31599.922;0
01412;01;SULIGNAT;AIN;22744.83595883152;27881.527;32915.633;32886.227;0
01415;01;TALISSIEU;AIN;20698.21513264416;23211.848;27973.492;27371.219;0
01416;01;TENAY;AIN;18291.81098588449;18804.719;21062.883;21297.047;0
01418;01;THIL;AIN;34200.44990679149;53732.734;48097.168;55946.961;0
01419;01;THOIRY;AIN;20713.59853814855;44731.719;57713.605;58027.727;0
01420;01;THOISSEY;AIN;21014.67376016323;19585.209;22232.354;21477.158;0
01421;01;TORCIEU;AIN;31913.34563945371;27626.316;30525.619;30933.059;0
01422;01;TOSSIAT;AIN;26874.80941618616;32090.039;38793.723;37966.566;0
01423;01;TOUSSIEUX;AIN;34859.7387141229;44772.625;46939.633;42966.688;0
01424;01;TRAMOYES;AIN;37362.21065852228;44375.281;52170.176;52219.922;0
01425;01;TRANCLIERE;AIN;26100.61598814842;27005.594;31593.902;36250.41;0
01426;01;TREFFORT-CUISIAT;AIN;24579.22857846841;28388.459;33289.516;33810.035;0
01427;01;TREVOUX;AIN;26792.55528879529;27913.521;32008.699;33022.824;0
01428;01;VALEINS;AIN;16733.69177122459;39204.531;35220.047;48521.473;0
01429;01;VANDEINS;AIN;23906.12610088814;29272.213;33457.094;35708.531;0
01430;01;VARAMBON;AIN;27311.19581722933;28050.805;33960.602;34907.156;0
01431;01;VAUX-EN-BUGEY;AIN;25164.73982878892;28531.717;33508.957;34843.609;0
01432;01;VERJON;AIN;23655.5963541022;24279.936;28824.291;31510.676;0
01433;01;VERNOUX;AIN;16045.51983519104;18393.295;21043.348;21804.078;0
01434;01;VERSAILLEUX;AIN;25756.21607308053;28850.416;36353.68;37952.156;0
01435;01;VERSONNEX;AIN;19462.20559242331;43354.605;58779.016;61301.027;0
01436;01;VESANCY;AIN;25561.56890139221;54702.547;67475.32;70032.07;0
01437;01;VESCOURS;AIN;16142.21552693298;21262.621;26407.844;31391.053;0
01439;01;VESINES;AIN;17014.67438196822;20958.375;25773.684;29941.582;0
01441;01;VIEU-D-IZENAVE;AIN;26511.88662510278;27202.494;30598.705;33860.742;0
01443;01;VILLARS-LES-DOMBES;AIN;26050.07051291968;27274.412;30486.754;30567.506;0
01444;01;VILLEBOIS;AIN;23375.86953156302;25432.484;28918.539;30068.459;0
01445;01;VILLEMOTIER;AIN;23650.88714833555;27688.344;36208.281;34263.715;0
01446;01;VILLENEUVE;AIN;26150.21962222383;34197.82;38144.688;38600.457;0
01447;01;VILLEREVERSURE;AIN;23628.59690770673;24887.414;28400.734;28431.789;0
01448;01;VILLES;AIN;25177.29771083333;39152.438;41663.344;42579.121;0
01449;01;VILLETTE-SUR-AIN;AIN;38012.08105432039;33624.117;41073.434;39967.742;0
01450;01;VILLIEU-LOYES-MOLLON;AIN;27900.78837921429;31059.406;38981.395;40594.801;0
01451;01;VIRIAT;AIN;32292.59367719483;34370.406;36605.992;36277.754;0
01452;01;VIRIEU-LE-GRAND;AIN;21019.38296592989;21780.01;24716.727;23832.271;0
01453;01;VIRIEU-LE-PETIT;AIN;13060.51127323529;17455.457;21008.836;25877.539;0
01454;01;VIRIGNIN;AIN;27748.21011237473;26716.99;29960.199;32553.383;0
01456;01;VONGNES;AIN;40103.91025586762;34403.852;41899.254;41559.348;0
01457;01;VONNAS;AIN;27583.07396349076;27246.385;28140.586;28961.594;0
02001;02;ABBECOURT;AISNE;21818.69215805644;25414.732;27015.014;27281.111;0
02002;02;ACHERY;AISNE;20028.88001967721;24368.938;28755.186;29208.662;0
02003;02;ACY;AISNE;26022.12922537087;27512.754;31352.506;30565.564;0
02004;02;AGNICOURT-ET-SECHELLES;AISNE;19711.47955100481;20859.145;30413.73;26911.986;0
02005;02;AGUILCOURT;AISNE;31843.64939410724;28185.951;34631.477;38016.938;0
02006;02;AISONVILLE-ET-BERNOVILLE;AISNE;20403.10490460057;24248.045;29536.773;29295.67;0
02007;02;AIZELLES;AISNE;27698.60647829932;27085.859;32845.211;32733.662;0
02008;02;AIZY-JOUY;AISNE;21001.17403696549;23071.875;25919.877;28293.303;0
02009;02;ALAINCOURT;AISNE;26401.06331606087;27495.438;29103.119;28793.789;0
02010;02;ALLEMANT;AISNE;18869.15961287614;18961.914;25851.146;29684.695;0
02011;02;AMBLENY;AISNE;30323.20382558056;36032.738;36570.68;36345.613;0
02012;02;AMBRIEF;AISNE;26049.75656586856;19532.652;40449.781;35515.238;0
02013;02;AMIFONTAINE;AISNE;29688.08894118464;30313.129;33212.164;34909.914;0
02014;02;AMIGNY-ROUY;AISNE;21551.83716461278;26786.328;30535.0;33829.68;0
02015;02;ANCIENVILLE;AISNE;;25383.668;32121.463;33061.52;0
02016;02;ANDELAIN;AISNE;23066.00379211725;27664.572;29110.254;29750.848;0
02017;02;ANGUILCOURT-LE-SART;AISNE;23832.03459682614;22895.656;31713.889;28606.912;0
02018;02;ANIZY-LE-CHATEAU;AISNE;26347.37837032103;26173.535;26811.627;26550.732;0
02019;02;ANNOIS;AISNE;22205.16097797309;23522.436;27561.666;26515.303;0
02020;02;ANY-MARTIN-RIEUX;AISNE;17257.3554524764;20561.898;24035.131;27791.836;0
02021;02;ARCHON;AISNE;15132.24786351148;16272.271;19540.242;23602.068;0
02022;02;ARCY-SAINTE-RESTITUE;AISNE;28652.06367252098;28065.869;33231.738;28757.105;0
02023;02;ARMENTIERES-SUR-OURCQ;AISNE;20998.3485135055;28178.926;29904.498;32778.191;0
02025;02;ARTEMPS;AISNE;24003.13573968119;23830.691;30585.887;32943.621;0
02027;02;ASSIS-SUR-SERRE;AISNE;28204.68912468895;23629.932;28646.482;28535.207;0
02028;02;ATHIES-SOUS-LAON;AISNE;29024.40487513768;28767.654;29561.727;29732.635;0
02029;02;ATTILLY;AISNE;23395.96214283407;29778.375;35630.195;34705.215;0
02030;02;AUBENCHEUL-AUX-BOIS;AISNE;28980.76623503336;30547.252;33190.004;29839.58;0
02031;02;AUBENTON;AISNE;17271.16912272525;18201.986;19308.119;18218.805;0
02032;02;AUBIGNY-AUX-KAISNES;AISNE;25251.70316194645;20138.406;22400.488;23557.395;0
02033;02;AUBIGNY-EN-LAONNOIS;AISNE;19928.73091037306;21524.555;27828.07;28024.268;0
02034;02;AUDIGNICOURT;AISNE;23631.10848411561;26916.936;37453.195;38049.684;0
02035;02;AUDIGNY;AISNE;29187.02944761276;26888.598;32727.531;26397.49;0
02036;02;AUGY;AISNE;15685.10862051653;17681.422;21533.555;23082.334;0
02037;02;AULNOIS-SOUS-LAON;AISNE;27115.60680438768;26932.051;30169.561;29441.012;0
02038;02;AUTELS;AISNE;;15668.753;18478.777;17821.189;0
02039;02;AUTREMENCOURT;AISNE;23033.6672458529;28567.932;32700.986;28578.66;0
02040;02;AUTREPPES;AISNE;17764.37994001937;21319.51;25730.951;26699.012;0
02041;02;AUTREVILLE;AISNE;28897.25631943805;30017.654;28381.691;30206.488;0
02042;02;AZY-SUR-MARNE;AISNE;33189.22645516555;37149.133;36944.98;42152.781;0
02043;02;BAGNEUX;AISNE;;21288.92;22872.838;26204.982;0
02046;02;BARENTON-BUGNY;AISNE;26055.40761278855;26251.807;30559.666;28238.506;0
02047;02;BARENTON-CEL;AISNE;28651.12183136765;39686.676;32696.6;39495.063;0
02048;02;BARENTON-SUR-SERRE;AISNE;25311.35310165739;30664.176;38781.605;41279.012;0
02049;02;BARISIS-AUX-BOIS;AISNE;22110.03502148671;25192.188;31068.313;33557.219;0
02050;02;BARZY-EN-THIERACHE;AISNE;16997.72124120827;20144.633;24719.266;26800.406;0
02051;02;BARZY-SUR-MARNE;AISNE;36448.31079274049;33335.137;39373.809;38252.645;0
02052;02;BASSOLES-AULERS;AISNE;18187.58056491591;20942.283;25504.814;25503.121;0
02053;02;BAULNE-EN-BRIE;AISNE;37085.6233064942;26767.131;41379.715;39009.285;0
02054;02;BAZOCHES-SUR-VESLE;AISNE;22067.65216958683;24797.238;31167.914;31355.203;0
02055;02;BEAUME;AISNE;15774.26958303183;21658.777;22936.371;25398.273;0
02056;02;BEAUMONT-EN-BEINE;AISNE;21772.22799449213;22215.654;30469.408;31169.832;0
02057;02;BEAUREVOIR;AISNE;21773.48378269657;22376.051;22969.158;23528.98;0
02058;02;BEAURIEUX;AISNE;49619.64537501768;22792.451;26419.715;26821.188;0
02059;02;BEAUTOR;AISNE;20314.25788913638;18952.748;20430.736;20069.947;0
02060;02;BEAUVOIS-EN-VERMANDOIS;AISNE;24270.61862722708;24356.367;31508.785;30974.455;0
02061;02;BECQUIGNY;AISNE;17237.57678825646;20346.182;25797.232;27667.602;0
02062;02;BELLEAU;AISNE;30682.35925205063;29953.188;29532.299;30096.742;0
02063;02;BELLENGLISE;AISNE;26204.53246206589;28273.309;29474.08;29379.271;0
02064;02;BELLEU;AISNE;21926.37599658724;22757.156;25907.564;24552.518;0
02065;02;BELLICOURT;AISNE;21783.5300883321;23208.305;26378.551;25969.248;0
02066;02;BENAY;AISNE;22819.86930404686;28153.691;31636.635;30488.576;0
02067;02;BERGUES-SUR-SAMBRE;AISNE;18585.03753162142;21358.877;25275.355;29817.727;0
02068;02;BERLANCOURT;AISNE;20237.34086161438;24564.08;29102.039;28022.004;0
02069;02;BERLISE;AISNE;14381.91441135811;18119.227;21806.746;22733.635;0
02070;02;BERNOT;AISNE;22534.80538163881;23938.148;29701.092;27623.104;0
02071;02;BERNY-RIVIERE;AISNE;26179.73064502818;38400.824;46493.547;38764.367;0
02072;02;BERRIEUX;AISNE;29335.840349839;25950.012;30786.633;29589.365;0
02073;02;BERRY-AU-BAC;AISNE;24747.81814491458;23190.514;24694.457;25312.293;0
02074;02;BERTAUCOURT-EPOURDON;AISNE;23400.98529565183;24342.391;27490.291;28014.715;0
02075;02;BERTHENICOURT;AISNE;33267.08532384087;36019.078;35127.391;41452.563;0
02076;02;BERTRICOURT;AISNE;27091.11893440109;30120.68;39130.336;39161.129;0
02077;02;BERZY-LE-SEC;AISNE;25521.3836788501;28811.922;30016.457;31138.602;0
02078;02;BESME;AISNE;17801.73963910148;21174.291;24848.314;23513.25;0
02079;02;BESMONT;AISNE;14843.10262943898;18159.734;22005.541;24794.273;0
02080;02;BESNY-ET-LOIZY;AISNE;42704.64762726449;53322.969;40434.371;40413.563;0
02081;02;BETHANCOURT-EN-VAUX;AISNE;22742.01043537153;24516.307;27193.605;27467.537;0
02082;02;BEUGNEUX;AISNE;24556.62439078847;25466.486;38696.91;30949.105;0
02083;02;BEUVARDES;AISNE;22132.01131506442;24236.58;29610.258;29743.107;0
02084;02;BEZU-LE-GUERY;AISNE;30663.52242898401;33486.336;34698.953;35507.145;0
02085;02;BEZU-SAINT-GERMAIN;AISNE;29563.13801484277;30453.297;33588.594;34182.973;0
02086;02;BICHANCOURT;AISNE;24235.77050455385;25238.051;29029.773;29215.73;0
02088;02;BIEVRES;AISNE;31060.66544863841;32761.984;33516.172;31313.324;0
02089;02;BILLY-SUR-AISNE;AISNE;26626.16335170689;28129.65;30684.025;31335.191;0
02090;02;BILLY-SUR-OURCQ;AISNE;25667.36905761634;32448.336;27475.305;28704.455;0
02091;02;BLANZY-LES-FISMES;AISNE;;32653.215;32403.438;33922.402;0
02093;02;BLERANCOURT;AISNE;24465.57974596652;25551.387;26020.145;25629.475;0
02094;02;BLESMES;AISNE;33396.74545594939;32378.336;41591.262;41854.016;0
02095;02;BOHAIN-EN-VERMANDOIS;AISNE;20577.65946501784;19032.465;19148.223;18173.648;0
02096;02;BOIS-LES-PARGNY;AISNE;17901.26085430341;20697.613;29350.578;30585.867;0
02097;02;BONCOURT;AISNE;32624.12176316719;27555.213;30762.443;31739.82;0
02098;02;BONNEIL;AISNE;34523.50142238388;37517.105;43562.941;44342.93;0
02099;02;BONNESVALYN;AISNE;24069.37856746545;24325.209;29572.059;30420.898;0
02100;02;BONY;AISNE;32642.9585862338;24414.152;37148.844;31430.068;0
02101;02;BOSMONT-SUR-SERRE;AISNE;18246.91655757574;18318.342;24254.438;23999.061;0
02102;02;BOUCONVILLE-VAUCLAIR;AISNE;22935.08787180431;22145.641;34516.34;31894.123;0
02103;02;BOUE;AISNE;23208.22180627017;22624.314;24154.012;24445.127;0
02104;02;BOUFFIGNEREUX;AISNE;23350.12587337198;36803.039;35049.855;38030.316;0
02105;02;BOURESCHES;AISNE;20357.8965292407;22728.357;27629.518;28140.492;0
02106;02;BOURG-ET-COMIN;AISNE;23446.50761806281;21347.965;24356.51;24844.441;0
02107;02;BOURGUIGNON-SOUS-COUCY;AISNE;17516.67571669342;18060.951;19592.324;17598.588;0
02108;02;BOURGUIGNON-S/MONTBAVIN;AISNE;22342.35583930825;28866.668;40080.188;32474.379;0
02109;02;BOUTEILLE;AISNE;21247.93641913811;22176.711;25633.646;27429.787;0
02110;02;BRAINE;AISNE;23279.48778687219;22384.541;24971.344;24847.73;0
02111;02;BRANCOURT-EN-LAONNOIS;AISNE;27408.5194030735;27710.631;29557.908;30906.73;0
02112;02;BRANCOURT-LE-GRAND;AISNE;20390.86096960727;24670.797;27842.164;28528.969;0
02114;02;BRASLES;AISNE;31355.14778257977;31190.791;34068.152;31772.924;0
02115;02;BRAYE-EN-LAONNOIS;AISNE;22023.38563538029;22235.67;29357.766;28535.189;0
02116;02;BRAYE-EN-THIERACHE;AISNE;17182.00816020995;21182.514;22715.746;25546.703;0
02117;02;BRAY-SAINT-CHRISTOPHE;AISNE;24385.2093008823;30195.598;29180.844;31895.941;0
02118;02;BRAYE;AISNE;21160.34519187836;26288.783;30058.52;30994.369;0
02119;02;BRECY;AISNE;25177.29771083333;22884.506;32290.715;28697.248;0
02120;02;BRENELLE;AISNE;21675.53230275019;24030.369;31793.629;31255.102;0
02121;02;BRENY;AISNE;22343.6116275127;20608.471;22198.592;24495.824;0
02123;02;BRISSAY-CHOIGNY;AISNE;24749.38788017013;25246.225;31641.035;31196.164;0
02124;02;BRISSY-HAMEGICOURT;AISNE;23104.61927940381;23279.58;29916.145;28709.195;0
02125;02;BRUMETZ;AISNE;26250.05478447687;27787.08;31778.445;32927.188;0
02126;02;BRUNEHAMEL;AISNE;16441.09311958988;18677.615;21637.121;21922.758;0
02127;02;BRUYERES-SUR-FERE;AISNE;19973.62533868182;17845.932;25331.043;24007.377;0
02128;02;BRUYERES-ET-MONTBERAULT;AISNE;32062.78443578216;33645.883;35237.445;36512.957;0
02130;02;BUCILLY;AISNE;24979.51106863391;26873.264;29126.152;32466.047;0
02131;02;BUCY-LE-LONG;AISNE;27568.94634619081;29630.75;32285.941;31987.736;0
02132;02;BUCY-LES-CERNY;AISNE;32011.61106645119;27915.543;40620.063;40007.438;0
02133;02;BUCY-LES-PIERREPONT;AISNE;25424.37404005705;22642.695;24528.268;27870.895;0
02134;02;BUIRE;AISNE;21824.97109907865;23286.48;25831.479;26648.775;0
02135;02;BUIRONFOSSE;AISNE;18231.21920502023;18986.543;21695.49;22146.604;0
02136;02;BURELLES;AISNE;20728.98194365295;23578.51;27502.887;25275.16;0
02137;02;BUSSIARES;AISNE;26517.53767202276;29324.949;29489.641;29327.357;0
02138;02;BUZANCY;AISNE;28408.12681380836;35091.066;36058.59;45955.129;0
02139;02;CAILLOUEL-CREPIGNY;AISNE;29817.12117919093;28512.613;31835.982;32647.189;0
02140;02;CAMELIN;AISNE;21587.31318138823;24184.027;30913.045;26427.025;0
02141;02;CAPELLE;AISNE;21914.75995569616;20195.053;22766.275;20410.217;0
02142;02;CASTRES;AISNE;20156.65646947906;26588.773;34874.895;33695.559;0
02143;02;CATELET;AISNE;25059.56756666701;22188.926;24740.119;27896.59;0
02144;02;CAULAINCOURT;AISNE;28241.73487671996;27574.838;36422.141;38640.781;0
02145;02;CAUMONT;AISNE;25533.94156089451;28411.445;31282.896;31663.676;0
02146;02;CELLES-LES-CONDE;AISNE;35250.6027927551;43055.715;42551.969;41715.449;0
02148;02;CELLES-SUR-AISNE;AISNE;22508.74777639666;22113.096;27031.738;27580.338;0
02149;02;CERIZY;AISNE;25913.50354568674;28093.172;36739.504;36062.832;0
02150;02;CERNY-EN-LAONNOIS;AISNE;;27031.156;20245.182;20553.523;0
02151;02;CERNY-LES-BUCY;AISNE;33557.80029316892;44091.223;49145.723;38529.016;0
02152;02;CERSEUIL;AISNE;29402.71107172547;27803.834;31650.33;31409.553;0
02153;02;CESSIERES;AISNE;29614.62533122484;30980.652;30273.525;30637.258;0
02154;02;CHACRISE;AISNE;22790.04433419139;26820.086;32756.328;37329.855;0
02155;02;CHAILLEVOIS;AISNE;30232.15918075861;32670.141;33700.59;34118.563;0
02156;02;CHALANDRY;AISNE;21210.576720056;24417.396;29648.512;29671.584;0
02157;02;CHAMBRY;AISNE;29597.04429636268;32756.494;30681.047;30594.393;0
02158;02;CHAMOUILLE;AISNE;22470.1322891101;21734.057;21581.176;24877.582;0
02159;02;CHAMPS;AISNE;22167.48733183987;23370.471;27852.283;28278.74;0
02160;02;CHAOURSE;AISNE;19794.98946660011;21382.453;24959.404;25796.957;0
02162;02;CHAPELLE-SUR-CHEZY;AISNE;23807.54672683954;26193.18;31732.576;32893.852;0
02163;02;CHARLY-SUR-MARNE;AISNE;40831.63952034106;27962.324;32497.24;30911.111;0
02164;02;CHARMEL;AISNE;20717.05195571076;22855.1;25313.162;26840.375;0
02165;02;CHARMES;AISNE;25489.04713258575;29149.143;25479.018;24954.34;0
02166;02;CHARTEVES;AISNE;26642.80254541573;29541.824;29441.568;31437.504;0
02167;02;CHASSEMY;AISNE;24332.15224924467;26163.988;30084.936;32986.988;0
02168;02;CHATEAU-THIERRY;AISNE;25830.30757714254;24839.738;24874.695;24079.59;0
02169;02;CHATILLON-LES-SONS;AISNE;19042.45838508898;19861.223;33410.426;27914.584;0
02170;02;CHATILLON-SUR-OISE;AISNE;27024.24821251462;25334.127;27980.238;28672.209;0
02171;02;CHAUDARDES;AISNE;30589.74487197312;26632.559;34025.934;26761.15;0
02172;02;CHAUDUN;AISNE;27930.29940201864;25638.002;31394.016;33298.23;0
02173;02;CHAUNY;AISNE;22255.70645320184;21735.348;22436.285;22402.23;0
02174;02;CHAVIGNON;AISNE;22031.23431165805;25551.975;28379.869;28762.758;0
02175;02;CHAVIGNY;AISNE;23156.42054283699;23741.043;27275.623;25864.582;0
02176;02;CHAVONNE;AISNE;22093.08188072676;22948.17;27071.473;27782.834;0
02177;02;CHERET;AISNE;36193.38578723902;34463.449;36822.387;36366.352;0
02178;02;CHERMIZY-AILLES;AISNE;19573.02890146521;20638.934;22062.852;32789.094;0
02179;02;CHERY-CHARTREUVE;AISNE;21341.49264036894;27741.764;28752.211;28777.443;0
02180;02;CHERY-LES-POUILLY;AISNE;27670.3512436994;30203.773;30439.77;32260.111;0
02181;02;CHERY-LES-ROZOY;AISNE;12569.49808529894;14191.974;16544.391;15488.687;0
02182;02;CHEVENNES;AISNE;22722.85966525381;22257.406;25817.246;24117.961;0
02183;02;CHEVREGNY;AISNE;20407.81411036722;23981.16;28488.764;33484.047;0
02184;02;CHEVRESIS-MONCEAU;AISNE;19958.86982727964;19291.219;24530.215;23238.396;0
02185;02;CHEZY-EN-ORXOIS;AISNE;30219.60129871419;26103.523;31966.824;29834.375;0
02186;02;CHEZY-SUR-MARNE;AISNE;29522.32489819845;35806.352;35954.109;34588.895;0
02187;02;CHIERRY;AISNE;30746.4044504771;29111.408;31114.346;32647.996;0
02188;02;CHIGNY;AISNE;18320.06622048441;21614.26;30769.945;25930.859;0
02189;02;CHIVRES-EN-LAONNOIS;AISNE;20129.97097013469;19607.199;21194.018;22929.5;0
02190;02;CHIVRES-VAL;AISNE;25975.35111475545;28491.596;31543.385;29823.178;0
02191;02;CHIVY-LES-ETOUVELLES;AISNE;25256.4123677131;31278.896;32821.555;32287.156;0
02192;02;CHOUY;AISNE;24029.50729197445;25205.766;35773.449;31184.154;0
02193;02;CIERGES;AISNE;26022.44317242198;25406.445;29677.445;28171.354;0
02194;02;CILLY;AISNE;21515.10535963289;21713.273;26796.48;26901.387;0
02195;02;CIRY-SALSOGNE;AISNE;25793.57577216264;27232.65;32960.684;34957.031;0
02196;02;CLACY-ET-THIERRET;AISNE;27864.99841538772;34794.039;33807.355;37263.09;0
02197;02;CLAIRFONTAINE;AISNE;22043.79219370245;25015.336;28343.287;29649.123;0
02198;02;CLAMECY;AISNE;32872.76782764647;32806.156;37351.68;33005.258;0
02199;02;CLASTRES;AISNE;22697.42995411389;24194.254;28756.525;27952.486;0
02200;02;CLERMONT-LES-FERMES;AISNE;26513.45636035833;31519.023;38155.199;24803.492;0
02201;02;COEUVRES-ET-VALSERY;AISNE;20819.39869437269;19412.434;27287.346;27819.186;0
02203;02;COINCY-L'ABBAYE;AISNE;21824.02925792532;23587.031;24982.518;23494.461;0
02204;02;COINGT;AISNE;14671.37359248171;20241.303;19882.008;25577.531;0
02205;02;COLLIGIS-CRANDELAIN;AISNE;18028.72335705415;19136.832;26297.766;26136.063;0
02206;02;COLONFAY;AISNE;;21658.395;23708.186;24333.814;0
02207;02;COMMENCHON;AISNE;44218.50030771786;30901.73;33301.387;33373.82;0
02208;02;CONCEVREUX;AISNE;31810.68495374067;26781.023;29254.793;31855.555;0
02209;02;CONDE-EN-BRIE;AISNE;23337.88193837868;21859.494;25517.785;25510.99;0
02210;02;CONDE-SUR-AISNE;AISNE;24303.26912054254;25616.422;28754.516;28945.707;0
02211;02;CONDE-SUR-SUIPPE;AISNE;24213.79421097614;26832.91;26606.898;30632.41;0
02212;02;CONDREN;AISNE;27309.62608197379;27019.229;38408.473;28971.221;0
02213;02;CONNIGIS;AISNE;25590.45203009435;27538.111;32629.609;32402.332;0
02215;02;CORBENY;AISNE;21990.73514206483;22923.395;28059.355;28089.918;0
02216;02;CORCY;AISNE;29684.94947067353;29210.15;33156.988;32566.146;0
02217;02;COUCY-LE-CHATEAU-AUFFRIQ;AISNE;24950.00004582955;24947.66;25282.885;26835.445;0
02218;02;COUCY-LES-EPPES;AISNE;24895.68720598748;25465.834;29777.045;29619.307;0
02219;02;COUCY-LA-VILLE;AISNE;22197.31230169534;21327.441;27171.508;27148.807;0
02220;02;COULONGES-COHAN;AISNE;22624.59423825632;24737.699;32334.895;34516.984;0
